flight_id,airline_name,flight_date,booking_date,booking_window_days,departure_time,arrival_time,source_city,destination_city,route_popularity,seat_class,base_fare,dynamic_fare,seats_remaining,total_seats,competitor_avg_fare,demand_level,season,day_of_week,is_weekend,user_segment,user_loyalty_tier,promo_applied,weather_condition,cancellation_rate_route,on_time_performance,avg_searches_last_hour,avg_bookings_last_hour,surge_pricing_flag
SP710,SpiceJet,2025-08-05,2025-07-10,26,13:15,17:45,Kolkata,Ahmedabad,0.5,Business,9779,10472,56,180,10650,Medium,Off-Peak,Tuesday,0,Business,Platinum,0,Clear,0.08,91.9,61,20,0
SP677,SpiceJet,2025-09-26,2025-09-12,14,14:30,16:30,Chennai,Bangalore,0.68,Business,12456,12456,20,150,11970,Low,Holiday,Friday,0,Business,None,1,Clear,0.07,92.3,240,14,0
AI563,Air India,2025-10-06,2025-09-14,22,02:15,05:00,Bangalore,Ahmedabad,0.9,Economy,7126,8172,24,150,6528,Medium,Peak,Monday,0,Business,Silver,1,Fog,0.06,90.4,126,54,1
AI108,Air India,2025-12-09,2025-10-31,39,02:15,05:00,Ahmedabad,Bangalore,0.76,Business,13455,14438,86,200,12989,Low,Off-Peak,Tuesday,0,Family,Gold,0,Clear,0.05,94.8,268,35,1
AK682,Akasa Air,2025-10-18,2025-10-05,13,20:30,23:45,Bangalore,Hyderabad,0.6,Economy,3744,4715,16,200,3763,Medium,Peak,Saturday,1,Business,None,1,Clear,0.13,89.3,296,38,1
SP346,SpiceJet,2025-07-11,2025-05-24,48,14:15,15:30,Hyderabad,Bangalore,0.93,Economy,8610,9633,38,160,9017,Low,Festival,Friday,0,Family,None,0,Fog,0.14,89.0,91,31,1
AI974,Air India,2025-09-16,2025-08-05,42,01:45,04:45,Pune,Mumbai,0.53,Premium Economy,7450,8289,10,150,8826,Low,Festival,Tuesday,0,Leisure,None,0,Clear,0.04,91.7,221,10,0
SP748,SpiceJet,2025-08-23,2025-08-11,12,17:30,21:45,Pune,Mumbai,0.78,Economy,2632,3496,42,180,3136,High,Festival,Saturday,1,Student,None,0,Clear,0.1,88.1,247,23,1
IN164,IndiGo,2025-08-15,2025-06-20,56,22:15,01:00,Hyderabad,Delhi,0.86,Economy,8448,12765,30,180,8117,High,Peak,Friday,0,Leisure,None,0,Fog,0.14,95.1,57,10,1
SP379,SpiceJet,2025-11-26,2025-11-18,8,10:15,12:15,Ahmedabad,Delhi,0.88,Economy,3663,4767,23,150,3705,High,Holiday,Wednesday,0,Student,None,0,Clear,0.09,85.9,292,39,1
SP788,SpiceJet,2025-11-07,2025-10-17,21,18:00,19:30,Mumbai,Delhi,0.79,Economy,4918,6598,68,150,5054,High,Festival,Friday,0,Leisure,None,1,Clear,0.14,97.3,226,34,1
IN807,IndiGo,2025-09-03,2025-08-10,24,10:45,12:45,Kolkata,Bangalore,0.65,Economy,8575,9932,69,180,7875,Low,Festival,Wednesday,0,Student,None,0,Clear,0.05,89.8,238,46,1
GO589,Go First,2025-08-22,2025-07-18,35,16:15,20:00,Bangalore,Delhi,0.75,Economy,4942,7245,23,180,4462,High,Festival,Friday,0,Leisure,None,0,Clear,0.07,89.6,213,29,1
AI210,Air India,2025-12-14,2025-11-12,32,12:30,13:15,Bangalore,Pune,0.72,Economy,6165,8229,13,150,7324,High,Holiday,Sunday,1,Student,None,0,Clear,0.1,93.5,62,21,1
VI470,Vistara,2025-11-13,2025-10-17,27,18:45,21:30,Delhi,Ahmedabad,0.75,Economy,5760,6537,36,160,5864,Low,Festival,Thursday,0,Family,Gold,0,Clear,0.13,92.6,172,42,1
GO901,Go First,2025-08-21,2025-07-01,51,17:15,21:00,Ahmedabad,Pune,0.73,Economy,4442,6236,12,160,4512,High,Holiday,Thursday,0,Family,Silver,0,Rain,0.08,94.2,81,33,1
VI870,Vistara,2025-08-31,2025-07-19,43,10:00,14:45,Delhi,Hyderabad,0.7,Economy,5168,6904,73,160,5704,High,Off-Peak,Sunday,1,Family,None,0,Clear,0.03,92.4,164,23,1
AK165,Akasa Air,2025-07-10,2025-06-28,12,19:15,22:00,Ahmedabad,Kolkata,0.76,Economy,7132,7132,10,160,8528,Low,Off-Peak,Thursday,0,Family,None,0,Clear,0.07,88.9,69,6,0
AK962,Akasa Air,2025-08-19,2025-08-11,8,16:45,17:15,Delhi,Hyderabad,0.82,Economy,3595,4014,7,150,3592,Medium,Holiday,Tuesday,0,Leisure,None,0,Clear,0.04,92.5,40,15,0
GO222,Go First,2025-11-03,2025-10-26,8,01:30,04:45,Pune,Delhi,1.0,Economy,2719,2719,16,200,2596,Low,Off-Peak,Monday,0,Family,None,0,Clear,0.08,99.0,248,18,0
IN550,IndiGo,2025-08-07,2025-07-24,14,04:45,06:30,Chennai,Mumbai,0.95,Business,10214,13908,9,160,10341,High,Peak,Thursday,0,Student,Gold,0,Clear,0.1,82.3,112,26,1
GO595,Go First,2025-12-06,2025-11-13,23,06:45,09:15,Hyderabad,Chennai,0.78,Premium Economy,9907,11669,42,150,11340,Medium,Holiday,Saturday,1,Business,None,0,Clear,0.1,99.0,297,25,1
IN358,IndiGo,2025-08-21,2025-08-05,16,17:15,20:45,Bangalore,Pune,0.61,Business,16314,18782,9,200,16762,Medium,Holiday,Thursday,0,Business,Gold,0,Fog,0.11,91.8,98,42,1
SP171,SpiceJet,2025-11-23,2025-11-16,7,23:45,00:45,Hyderabad,Kolkata,0.88,Economy,8873,8873,52,200,8437,Low,Holiday,Sunday,1,Family,Gold,1,Clear,0.08,98.6,205,25,1
AI863,Air India,2025-07-20,2025-06-14,36,20:15,21:30,Bangalore,Delhi,0.91,Economy,4111,4598,10,180,3957,Medium,Peak,Sunday,1,Business,None,1,Clear,0.08,91.1,195,31,1
IN103,IndiGo,2025-07-13,2025-07-07,6,06:45,07:15,Chennai,Pune,0.76,Economy,8283,8283,69,150,7882,Medium,Off-Peak,Sunday,1,Business,None,1,Clear,0.05,99.0,235,4,0
AI426,Air India,2025-12-08,2025-11-22,16,04:30,06:00,Bangalore,Chennai,0.9,Economy,3057,3924,74,150,3274,Medium,Peak,Monday,0,Business,None,0,Storm,0.03,94.0,138,40,1
AI395,Air India,2025-10-27,2025-10-15,12,21:45,00:30,Bangalore,Delhi,0.77,Economy,4967,5703,84,180,5104,Low,Peak,Monday,0,Family,None,0,Storm,0.05,95.8,216,37,1
VI487,Vistara,2025-12-01,2025-11-04,27,06:45,10:15,Delhi,Pune,0.67,Economy,3851,3851,67,180,3492,Low,Holiday,Monday,0,Leisure,Gold,1,Fog,0.09,90.3,164,6,0
AI287,Air India,2025-08-11,2025-07-03,39,18:15,19:15,Ahmedabad,Mumbai,0.71,Business,14787,17530,39,160,13741,Medium,Off-Peak,Monday,0,Leisure,Silver,0,Clear,0.06,91.9,194,32,1
SP541,SpiceJet,2025-11-26,2025-11-12,14,18:00,21:15,Mumbai,Delhi,0.89,Premium Economy,7387,7387,18,150,8267,Low,Peak,Wednesday,0,Leisure,None,1,Rain,0.08,91.3,235,4,0
AI204,Air India,2025-09-11,2025-07-16,57,12:00,14:45,Hyderabad,Mumbai,0.58,Business,15839,21305,69,200,16025,High,Holiday,Thursday,0,Leisure,Platinum,0,Clear,0.06,97.9,85,40,1
GO452,Go First,2025-12-12,2025-11-23,19,14:15,18:15,Kolkata,Hyderabad,0.87,Economy,4328,5543,75,200,4612,High,Holiday,Friday,0,Leisure,None,0,Clear,0.05,91.5,279,54,1
VI627,Vistara,2025-12-31,2025-11-27,34,11:45,12:45,Pune,Chennai,0.78,Economy,8740,9722,30,160,10150,Medium,Festival,Wednesday,0,Leisure,None,1,Clear,0.06,97.6,91,18,0
GO723,Go First,2025-09-08,2025-07-10,60,15:00,19:15,Bangalore,Chennai,0.82,Economy,7619,9300,71,200,8365,Low,Festival,Monday,0,Family,None,0,Clear,0.1,90.2,291,31,1
AI959,Air India,2025-12-30,2025-11-01,59,22:15,02:45,Delhi,Hyderabad,0.57,Economy,3513,3919,89,180,3225,Medium,Off-Peak,Tuesday,0,Student,Silver,0,Clear,0.11,91.5,126,39,1
IN926,IndiGo,2025-09-06,2025-08-06,31,20:45,00:00,Ahmedabad,Pune,0.92,Economy,3279,3687,48,180,3233,Low,Festival,Saturday,1,Business,None,0,Clear,0.04,85.3,156,17,0
IN414,IndiGo,2025-12-13,2025-11-22,21,21:30,01:30,Chennai,Delhi,0.9,Economy,2840,3473,87,200,2612,Medium,Holiday,Saturday,1,Business,Gold,0,Clear,0.06,91.8,143,34,1
AK846,Akasa Air,2025-10-10,2025-08-23,48,19:15,22:15,Bangalore,Chennai,0.93,Economy,5771,7010,78,180,6240,Medium,Peak,Friday,0,Family,Silver,1,Rain,0.13,90.3,181,52,1
IN667,IndiGo,2025-11-16,2025-10-06,41,11:00,14:30,Pune,Ahmedabad,0.77,Economy,5602,5602,67,200,5326,Low,Holiday,Sunday,1,Leisure,Gold,0,Clear,0.07,84.8,248,14,0
VI680,Vistara,2025-11-28,2025-11-26,2,22:00,00:15,Chennai,Delhi,0.96,Economy,8321,9626,73,180,9567,Low,Peak,Friday,0,Family,Platinum,0,Storm,0.07,89.6,98,40,1
AI582,Air India,2025-10-02,2025-08-17,46,03:00,07:45,Mumbai,Hyderabad,0.76,Economy,7332,9444,83,200,6601,High,Holiday,Thursday,0,Leisure,None,1,Storm,0.08,91.8,168,17,1
AK635,Akasa Air,2025-12-24,2025-11-25,29,03:30,05:00,Kolkata,Bangalore,0.81,Business,9171,9983,53,160,9955,Medium,Holiday,Wednesday,0,Leisure,None,0,Fog,0.03,93.1,106,4,0
IN230,IndiGo,2025-07-27,2025-06-09,48,11:30,12:00,Bangalore,Kolkata,0.86,Economy,3034,3034,81,180,3394,Medium,Off-Peak,Sunday,1,Business,None,1,Clear,0.14,92.5,272,16,0
SP419,SpiceJet,2025-12-29,2025-11-28,31,13:30,14:15,Kolkata,Bangalore,0.82,Business,13423,16764,62,160,15958,High,Peak,Monday,0,Student,None,1,Clear,0.1,94.7,255,31,1
VI428,Vistara,2025-10-24,2025-10-05,19,03:00,07:00,Mumbai,Hyderabad,0.68,Economy,5529,7052,81,200,6291,High,Festival,Friday,0,Student,Silver,1,Clear,0.08,96.6,108,31,1
SP706,SpiceJet,2025-07-15,2025-06-26,19,23:00,00:30,Bangalore,Delhi,0.83,Economy,3471,4152,12,150,3289,Medium,Holiday,Tuesday,0,Family,Platinum,0,Clear,0.1,92.1,137,37,1
IN930,IndiGo,2025-10-11,2025-09-24,17,17:15,18:30,Mumbai,Bangalore,0.82,Business,17901,19253,67,150,20888,Low,Peak,Saturday,1,Business,Gold,1,Clear,0.13,95.1,204,59,1
AK962,Akasa Air,2025-12-30,2025-11-20,40,20:00,21:00,Pune,Hyderabad,0.67,Economy,5926,7402,46,200,6551,High,Holiday,Tuesday,0,Family,None,0,Clear,0.07,95.1,173,28,1
SP322,SpiceJet,2025-10-15,2025-10-10,5,03:00,04:15,Pune,Hyderabad,0.9,Economy,7537,8128,77,160,8105,Medium,Off-Peak,Wednesday,0,Family,Silver,0,Clear,0.05,93.4,124,3,0
AI953,Air India,2025-12-13,2025-11-02,41,00:00,03:45,Ahmedabad,Chennai,0.79,Economy,2576,2591,33,200,2450,Low,Festival,Saturday,1,Family,None,1,Clear,0.08,93.1,97,5,0
GO551,Go First,2025-11-17,2025-11-12,5,15:00,18:15,Pune,Delhi,1.0,Economy,8435,9320,48,160,9417,Low,Peak,Monday,0,Business,Gold,0,Fog,0.06,91.2,207,12,0
GO628,Go First,2025-10-27,2025-09-26,31,02:45,05:15,Chennai,Ahmedabad,0.81,Economy,8543,9198,15,180,8440,Medium,Off-Peak,Monday,0,Business,None,1,Clear,0.05,92.0,248,51,1
AK647,Akasa Air,2025-08-08,2025-07-01,38,19:45,22:45,Delhi,Pune,0.92,Economy,4644,5301,75,180,4608,Medium,Off-Peak,Friday,0,Business,Platinum,0,Rain,0.13,95.3,99,20,0
SP398,SpiceJet,2025-09-14,2025-07-24,52,17:00,18:15,Chennai,Pune,0.54,Business,13727,15906,66,150,14040,Medium,Holiday,Sunday,1,Business,Platinum,0,Clear,0.11,93.3,282,50,1
IN995,IndiGo,2025-12-02,2025-10-20,43,19:00,20:45,Hyderabad,Mumbai,0.7,Economy,4824,5667,37,180,5197,High,Festival,Tuesday,0,Leisure,Gold,1,Clear,0.08,99.0,186,45,1
IN379,IndiGo,2025-10-20,2025-08-24,57,22:45,00:00,Mumbai,Kolkata,0.69,Economy,3803,4761,84,200,4494,High,Holiday,Monday,0,Business,Silver,0,Clear,0.07,92.4,228,28,1
AI146,Air India,2025-07-12,2025-06-12,30,10:45,13:45,Kolkata,Chennai,0.79,Premium Economy,11247,11617,29,150,12330,Medium,Festival,Saturday,1,Leisure,None,1,Clear,0.09,89.8,130,20,0
IN601,IndiGo,2025-08-02,2025-07-31,2,02:15,03:15,Ahmedabad,Chennai,0.87,Business,16850,23261,55,160,15207,High,Festival,Saturday,1,Family,Silver,0,Fog,0.09,88.3,124,52,1
VI933,Vistara,2025-09-26,2025-08-02,55,02:30,04:15,Pune,Delhi,0.57,Economy,4387,5121,47,180,4905,Medium,Holiday,Friday,0,Leisure,None,0,Clear,0.05,91.4,56,26,1
VI708,Vistara,2025-09-19,2025-08-16,34,19:00,22:30,Delhi,Chennai,0.89,Economy,2635,3466,54,200,2396,High,Peak,Friday,0,Leisure,None,0,Clear,0.1,94.8,187,37,1
GO933,Go First,2025-09-19,2025-08-26,24,11:15,13:45,Mumbai,Delhi,0.67,Economy,6987,9233,69,150,7888,High,Holiday,Friday,0,Leisure,None,0,Clear,0.03,91.4,212,10,1
AI340,Air India,2025-08-03,2025-07-04,30,07:30,08:15,Kolkata,Mumbai,0.78,Premium Economy,9105,10662,16,160,9397,Medium,Festival,Sunday,1,Family,None,1,Clear,0.07,93.4,217,30,1
GO362,Go First,2025-08-03,2025-07-01,33,04:30,05:00,Kolkata,Bangalore,0.64,Business,13530,20166,8,160,15346,High,Peak,Sunday,1,Family,Platinum,1,Clear,0.1,91.9,139,56,1
SP796,SpiceJet,2025-10-06,2025-08-18,49,23:45,00:15,Mumbai,Ahmedabad,0.6,Economy,6069,7185,7,160,6387,Medium,Holiday,Monday,0,Business,Silver,0,Clear,0.09,90.0,173,31,1
AK618,Akasa Air,2025-11-19,2025-10-21,29,21:15,23:30,Hyderabad,Mumbai,0.74,Economy,6132,8986,80,200,6973,High,Festival,Wednesday,0,Student,Silver,0,Fog,0.09,86.9,294,23,1
SP473,SpiceJet,2025-11-08,2025-09-23,46,10:45,12:30,Delhi,Pune,0.89,Economy,5326,7014,79,200,6134,High,Holiday,Saturday,1,Family,Gold,1,Fog,0.09,93.9,251,25,1
AI266,Air India,2025-12-27,2025-11-27,30,18:30,19:15,Kolkata,Bangalore,0.62,Economy,8602,11689,37,180,8686,Medium,Festival,Saturday,1,Family,Silver,0,Clear,0.11,92.5,92,38,1
SP555,SpiceJet,2025-11-15,2025-11-09,6,20:00,23:45,Bangalore,Ahmedabad,0.85,Economy,4064,4435,27,150,3799,Low,Festival,Saturday,1,Student,Platinum,0,Clear,0.12,99.0,191,7,0
SP620,SpiceJet,2025-08-01,2025-07-07,25,20:30,23:00,Hyderabad,Bangalore,0.75,Economy,8539,8984,71,160,8501,Low,Festival,Friday,0,Leisure,None,1,Fog,0.09,99.0,191,35,1
IN800,IndiGo,2025-10-03,2025-09-09,24,20:15,00:15,Bangalore,Mumbai,0.87,Premium Economy,10669,12776,24,200,11483,Medium,Festival,Friday,0,Student,None,1,Clear,0.07,93.1,68,5,0
VI714,Vistara,2025-12-21,2025-11-24,27,22:00,00:45,Kolkata,Hyderabad,0.82,Economy,2608,2975,43,160,2805,Low,Festival,Sunday,1,Family,Gold,0,Rain,0.11,91.5,85,2,0
GO661,Go First,2025-11-12,2025-09-25,48,07:00,09:15,Bangalore,Hyderabad,0.89,Business,9067,13345,6,180,10144,High,Peak,Wednesday,0,Leisure,Silver,0,Clear,0.1,92.3,203,47,1
SP983,SpiceJet,2025-12-24,2025-11-17,37,04:45,06:45,Ahmedabad,Kolkata,0.87,Economy,4362,5946,51,180,4046,High,Peak,Wednesday,0,Leisure,None,0,Clear,0.09,94.3,75,25,1
AI902,Air India,2025-11-12,2025-09-18,55,02:15,04:45,Delhi,Hyderabad,0.94,Economy,8590,9569,23,200,8159,Medium,Holiday,Wednesday,0,Leisure,Silver,1,Clear,0.03,97.3,144,39,1
AI166,Air India,2025-08-05,2025-07-18,18,21:15,01:30,Kolkata,Mumbai,0.78,Economy,6486,9106,59,200,6745,High,Peak,Tuesday,0,Business,Gold,0,Clear,0.09,93.5,36,13,1
IN366,IndiGo,2025-11-06,2025-10-02,35,02:30,05:15,Pune,Hyderabad,0.75,Economy,3284,3479,36,150,3884,Medium,Off-Peak,Thursday,0,Leisure,None,0,Clear,0.04,88.7,243,13,0
AI801,Air India,2025-07-23,2025-06-27,26,19:00,23:30,Kolkata,Ahmedabad,0.84,Economy,4320,4905,77,180,4622,Medium,Holiday,Wednesday,0,Student,None,0,Fog,0.08,91.1,177,51,1
IN338,IndiGo,2025-11-22,2025-09-24,59,13:00,17:00,Chennai,Kolkata,0.66,Economy,8900,10196,32,200,10145,Medium,Peak,Saturday,1,Student,None,1,Rain,0.13,97.3,293,3,0
VI843,Vistara,2025-10-26,2025-10-18,8,14:30,17:15,Ahmedabad,Bangalore,1.0,Economy,3880,3941,31,160,3494,Medium,Holiday,Sunday,1,Family,Silver,1,Clear,0.04,92.5,253,37,1
GO653,Go First,2025-12-10,2025-12-03,7,00:00,03:00,Delhi,Pune,0.76,Economy,4785,5182,25,160,4555,Low,Off-Peak,Wednesday,0,Leisure,Platinum,0,Clear,0.1,91.4,276,36,1
AK182,Akasa Air,2025-11-22,2025-10-03,50,23:15,03:00,Chennai,Kolkata,0.89,Economy,7836,9011,54,200,7138,Medium,Off-Peak,Saturday,1,Student,None,0,Clear,0.04,82.3,148,56,1
AI272,Air India,2025-11-13,2025-10-26,18,19:45,20:30,Kolkata,Hyderabad,0.87,Economy,3411,3932,41,200,3890,Medium,Holiday,Thursday,0,Student,None,0,Clear,0.09,95.0,117,22,1
AK533,Akasa Air,2025-12-10,2025-10-13,58,22:45,01:30,Bangalore,Kolkata,0.7,Economy,5464,6477,59,150,6449,Medium,Holiday,Wednesday,0,Family,Platinum,0,Clear,0.08,91.1,151,47,1
AI653,Air India,2025-09-04,2025-08-03,32,09:45,11:00,Mumbai,Pune,0.69,Economy,3810,4844,41,150,4432,High,Festival,Thursday,0,Student,None,1,Clear,0.13,85.6,261,51,1
AK907,Akasa Air,2025-11-11,2025-09-15,57,05:45,08:00,Bangalore,Mumbai,0.89,Economy,7748,7748,32,150,8900,Low,Off-Peak,Tuesday,0,Business,Silver,0,Rain,0.1,92.9,55,6,0
AK376,Akasa Air,2025-08-07,2025-07-01,37,01:45,05:45,Pune,Ahmedabad,0.7,Economy,5082,7828,60,200,4812,High,Festival,Thursday,0,Business,Silver,0,Clear,0.04,91.2,211,44,1
AK197,Akasa Air,2025-09-09,2025-09-04,5,12:45,13:45,Ahmedabad,Hyderabad,0.51,Business,17686,17686,25,180,16165,Low,Off-Peak,Tuesday,0,Student,None,0,Clear,0.04,90.6,41,11,0
GO247,Go First,2025-09-30,2025-08-14,47,18:15,19:30,Pune,Bangalore,0.65,Economy,8606,8606,61,180,10222,Medium,Holiday,Tuesday,0,Family,Platinum,1,Clear,0.07,88.9,31,7,0
AK503,Akasa Air,2025-11-15,2025-10-16,30,05:30,09:15,Kolkata,Pune,0.6,Business,16355,17908,52,200,17728,Medium,Holiday,Saturday,1,Business,None,0,Clear,0.08,98.8,264,19,0
IN989,IndiGo,2025-10-26,2025-09-21,35,11:45,15:15,Delhi,Bangalore,0.89,Economy,6101,7308,22,200,5796,Medium,Peak,Sunday,1,Student,Platinum,1,Storm,0.14,82.3,116,40,1
GO520,Go First,2025-09-03,2025-08-23,11,00:30,01:00,Mumbai,Bangalore,0.56,Economy,5668,6322,44,150,5281,Low,Peak,Wednesday,0,Business,None,0,Clear,0.06,95.0,272,17,0
VI314,Vistara,2025-10-20,2025-08-21,60,02:30,04:45,Bangalore,Kolkata,0.73,Economy,2522,3269,25,160,2305,High,Off-Peak,Monday,0,Student,None,1,Storm,0.09,92.3,40,9,1
AK850,Akasa Air,2025-09-23,2025-08-31,23,17:30,19:00,Pune,Bangalore,0.91,Business,14347,21579,24,160,16501,High,Peak,Tuesday,0,Leisure,Silver,0,Clear,0.04,95.6,254,37,1
AI945,Air India,2025-08-20,2025-07-29,22,15:45,17:45,Bangalore,Chennai,0.5,Business,17521,22509,74,180,18425,High,Holiday,Wednesday,0,Leisure,None,0,Clear,0.1,91.9,53,13,1
SP844,SpiceJet,2025-10-17,2025-09-10,37,11:30,14:30,Bangalore,Delhi,0.74,Economy,3265,4440,73,150,3789,Medium,Peak,Friday,0,Business,Platinum,0,Rain,0.08,91.3,196,47,1
VI510,Vistara,2025-09-05,2025-08-12,24,06:45,09:30,Hyderabad,Mumbai,0.85,Economy,5016,5387,10,160,5917,Low,Festival,Friday,0,Business,Gold,0,Clear,0.05,92.6,58,18,0
AI349,Air India,2025-11-05,2025-09-13,53,03:45,07:45,Ahmedabad,Chennai,0.5,Economy,3745,4760,27,200,3619,Medium,Festival,Wednesday,0,Leisure,Gold,0,Clear,0.11,88.1,254,39,1
IN382,IndiGo,2025-12-22,2025-11-28,24,21:30,01:15,Mumbai,Bangalore,0.97,Premium Economy,11176,11938,69,150,10912,Low,Festival,Monday,0,Business,Silver,0,Clear,0.09,92.5,42,9,0
AI975,Air India,2025-09-04,2025-08-29,6,12:00,15:30,Pune,Ahmedabad,0.93,Economy,5544,6841,68,150,5280,Medium,Holiday,Thursday,0,Leisure,None,0,Clear,0.03,87.9,291,59,1
AK467,Akasa Air,2025-08-19,2025-08-09,10,03:15,07:15,Chennai,Ahmedabad,0.62,Economy,2720,3671,74,180,2615,High,Off-Peak,Tuesday,0,Leisure,None,0,Clear,0.08,90.9,170,19,1
AK257,Akasa Air,2025-08-04,2025-07-01,34,18:00,21:30,Mumbai,Bangalore,1.0,Economy,8163,9492,59,180,8882,Medium,Holiday,Monday,0,Leisure,None,0,Fog,0.03,93.1,124,28,1
GO838,Go First,2025-09-22,2025-09-09,13,21:30,01:00,Bangalore,Chennai,1.0,Economy,5438,6525,40,200,5100,Medium,Festival,Monday,0,Business,Silver,0,Clear,0.13,90.7,213,29,1
VI910,Vistara,2025-08-03,2025-07-15,19,20:30,22:00,Pune,Mumbai,0.57,Economy,7387,8494,63,160,8762,Medium,Holiday,Sunday,1,Family,Platinum,0,Clear,0.1,91.7,221,34,1
AK978,Akasa Air,2025-11-18,2025-11-16,2,04:45,06:30,Pune,Hyderabad,0.53,Economy,3398,4216,16,150,3393,High,Off-Peak,Tuesday,0,Student,None,0,Clear,0.03,92.9,122,20,1
AK760,Akasa Air,2025-10-15,2025-10-11,4,07:30,08:15,Mumbai,Kolkata,1.0,Economy,3805,4343,30,180,4298,Medium,Peak,Wednesday,0,Family,Silver,0,Clear,0.09,89.9,42,12,0
GO575,Go First,2025-12-18,2025-10-20,59,23:15,02:45,Bangalore,Hyderabad,0.5,Business,16360,18484,19,200,15870,Medium,Off-Peak,Thursday,0,Leisure,Silver,1,Clear,0.04,93.9,110,22,1
IN818,IndiGo,2025-09-18,2025-08-12,37,10:45,14:15,Hyderabad,Mumbai,0.72,Business,11416,13969,63,200,12851,High,Holiday,Thursday,0,Family,None,1,Clear,0.1,88.9,191,3,1
SP280,SpiceJet,2025-12-09,2025-12-06,3,16:15,17:15,Kolkata,Bangalore,0.65,Economy,8764,10306,61,160,9953,Medium,Peak,Tuesday,0,Family,None,0,Storm,0.09,87.6,168,7,0
IN814,IndiGo,2025-11-11,2025-10-27,15,10:45,12:15,Chennai,Ahmedabad,0.98,Economy,4121,5776,9,200,3919,High,Off-Peak,Tuesday,0,Leisure,Silver,0,Clear,0.07,86.2,115,36,1
SP460,SpiceJet,2025-08-29,2025-06-30,60,20:30,23:15,Delhi,Hyderabad,0.87,Business,12197,16488,47,180,13204,High,Peak,Friday,0,Business,None,1,Clear,0.07,88.2,207,35,1
AI807,Air India,2025-10-22,2025-08-30,53,10:45,13:00,Kolkata,Pune,0.65,Business,13626,16331,41,150,14047,Medium,Festival,Wednesday,0,Business,None,0,Fog,0.04,91.0,244,34,1
IN722,IndiGo,2025-11-28,2025-11-05,23,18:30,20:00,Bangalore,Pune,0.58,Economy,3328,3608,56,200,3009,Low,Off-Peak,Friday,0,Student,None,0,Clear,0.09,96.7,158,39,1
IN569,IndiGo,2025-10-15,2025-09-09,36,00:30,02:00,Bangalore,Kolkata,0.84,Economy,6926,6926,44,160,7891,Low,Peak,Wednesday,0,Student,Platinum,1,Fog,0.09,97.3,256,14,0
GO722,Go First,2025-09-09,2025-09-05,4,12:45,13:00,Mumbai,Kolkata,0.87,Economy,7505,10633,33,200,8206,High,Peak,Tuesday,0,Leisure,Gold,0,Fog,0.04,90.5,96,47,1
VI134,Vistara,2025-07-27,2025-06-12,45,21:15,22:00,Delhi,Mumbai,0.76,Economy,4739,6465,34,160,4572,High,Festival,Sunday,1,Family,None,0,Clear,0.07,98.0,69,8,1
IN246,IndiGo,2025-08-07,2025-08-06,1,05:15,08:00,Kolkata,Ahmedabad,0.77,Economy,6434,7313,63,200,7112,Low,Festival,Thursday,0,Student,Silver,0,Storm,0.09,88.1,58,15,0
GO655,Go First,2025-07-29,2025-06-13,46,01:30,02:00,Mumbai,Pune,0.82,Economy,4705,5825,63,180,4889,Medium,Festival,Tuesday,0,Student,None,0,Clear,0.04,86.6,76,24,1
AI109,Air India,2025-12-15,2025-10-23,53,14:45,15:45,Bangalore,Ahmedabad,0.57,Economy,5676,5676,30,180,5508,Low,Off-Peak,Monday,0,Leisure,None,1,Clear,0.13,91.8,234,43,1
AK263,Akasa Air,2025-12-18,2025-11-05,43,22:45,00:00,Pune,Chennai,0.9,Economy,8591,12514,27,160,9161,High,Festival,Thursday,0,Student,None,0,Fog,0.1,88.5,297,38,1
GO348,Go First,2025-08-29,2025-08-17,12,01:45,05:00,Mumbai,Hyderabad,0.84,Economy,4465,4824,67,200,4760,Low,Festival,Friday,0,Family,None,1,Clear,0.09,83.7,97,29,1
IN330,IndiGo,2025-07-30,2025-06-24,36,12:15,13:15,Delhi,Kolkata,0.85,Economy,3153,3593,22,180,3034,Medium,Festival,Wednesday,0,Leisure,Silver,0,Clear,0.05,90.4,59,18,0
AI697,Air India,2025-08-05,2025-07-07,29,04:15,06:15,Chennai,Hyderabad,1.0,Economy,8558,9382,13,160,8476,Low,Off-Peak,Tuesday,0,Family,Gold,0,Clear,0.08,99.0,144,45,1
AK306,Akasa Air,2025-07-25,2025-06-27,28,16:00,19:15,Bangalore,Delhi,0.74,Economy,6436,7491,64,180,7580,Low,Festival,Friday,0,Family,None,0,Clear,0.05,98.2,58,23,1
AK593,Akasa Air,2025-08-26,2025-08-01,25,07:00,09:15,Hyderabad,Pune,0.57,Premium Economy,8135,10278,69,150,9326,High,Holiday,Tuesday,0,Leisure,Silver,0,Rain,0.12,94.9,41,11,1
SP469,SpiceJet,2025-09-18,2025-08-29,20,07:00,10:00,Ahmedabad,Hyderabad,0.61,Economy,2902,3099,36,200,2844,Low,Festival,Thursday,0,Student,Silver,0,Fog,0.06,97.4,196,4,0
SP671,SpiceJet,2025-09-03,2025-07-13,52,14:00,18:45,Delhi,Kolkata,0.76,Economy,4171,4171,51,160,3884,Low,Holiday,Wednesday,0,Student,Gold,0,Clear,0.12,88.1,124,3,0
AK919,Akasa Air,2025-12-22,2025-11-10,42,10:30,12:30,Bangalore,Delhi,0.53,Economy,3603,4626,46,150,3254,High,Holiday,Monday,0,Student,None,1,Clear,0.12,87.9,132,43,1
